model_family,candidate,params,fit_rows,fit_bad_rate,fit_seconds,roc_auc,pr_auc,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,target_precision_threshold,target_precision_f1,target_precision,target_precision_recall
hist_gradient_boosting,hist_gradient_boosting_04,"{""l2_regularization"": 0.0, ""learning_rate"": 0.06, ""max_iter"": 220, ""max_leaf_nodes"": 45}",300000,0.1883,27.427,0.700829,0.4235,0.472937,0.474259,0.359479,0.696715,0.550043,0.458965,0.4,0.53832
hist_gradient_boosting,hist_gradient_boosting_03,"{""l2_regularization"": 0.01, ""learning_rate"": 0.05, ""max_iter"": 220, ""max_leaf_nodes"": 45}",300000,0.1883,30.853,0.700818,0.42391,0.476819,0.473938,0.361154,0.689149,0.549404,0.459516,0.4,0.539837
hist_gradient_boosting,hist_gradient_boosting_05,"{""l2_regularization"": 0.01, ""learning_rate"": 0.07, ""max_iter"": 180, ""max_leaf_nodes"": 45}",300000,0.1883,21.432,0.700517,0.423145,0.464876,0.473925,0.354935,0.712932,0.550463,0.458697,0.4,0.537583
hist_gradient_boosting,hist_gradient_boosting_06,"{""l2_regularization"": 0.01, ""learning_rate"": 0.04, ""max_iter"": 260, ""max_leaf_nodes"": 63}",300000,0.1883,34.954,0.700593,0.423355,0.475155,0.473841,0.360086,0.692661,0.550853,0.457541,0.4,0.534417
hist_gradient_boosting,hist_gradient_boosting_02,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 31}",300000,0.1883,29.135,0.700419,0.423663,0.474785,0.473608,0.358195,0.698753,0.553781,0.45828,0.400003,0.536434
hist_gradient_boosting,hist_gradient_boosting_01,"{""l2_regularization"": 0.0, ""learning_rate"": 0.04, ""max_iter"": 180, ""max_leaf_nodes"": 31}",300000,0.1883,32.734,0.700105,0.422782,0.472049,0.473357,0.356441,0.704412,0.554764,0.457604,0.4,0.534591
