model_family,model_label,candidate,dataset,dataset_label,model_dataset_label,params,fit_rows,fit_bad_rate,fit_seconds,roc_auc,pr_auc,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,target_precision_threshold,target_precision_f1,target_precision,target_precision_recall
logistic_regression,Logistic Regression,logistic_regression_08_missingness_challenger_no_grade_subgrade,missingness_challenger_no_grade_subgrade,missingness challenger no grade/subgrade,Logistic Regression | missingness challenger no grade/subgrade,"{""C"": 1.0, ""class_weight"": ""balanced"", ""l1_ratio"": 0.15, ""penalty"": ""elasticnet""}",962641,0.1883,23.034,0.695499,0.412345,0.461454,0.471103,0.354784,0.7009,0.550598,0.449106,0.4,0.511957
random_forest,Random Forest,random_forest_02_missingness_challenger_no_grade_subgrade,missingness_challenger_no_grade_subgrade,missingness challenger no grade/subgrade,Random Forest | missingness challenger no grade/subgrade,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 60, ""n_estimators"": 160}",200000,0.1883,41.785,0.696912,0.416505,0.436412,0.471678,0.348915,0.727718,0.521262,0.451782,0.400003,0.518959
hist_gradient_boosting,HistGradientBoosting,hist_gradient_boosting_03_missingness_challenger_no_grade_subgrade,missingness_challenger_no_grade_subgrade,missingness challenger no grade/subgrade,HistGradientBoosting | missingness challenger no grade/subgrade,"{""l2_regularization"": 0.01, ""learning_rate"": 0.05, ""max_iter"": 220, ""max_leaf_nodes"": 45}",300000,0.1883,18.357,0.700076,0.42295,0.475018,0.473792,0.359475,0.694721,0.557552,0.457614,0.400003,0.534612
lightgbm,LightGBM,lightgbm_06_missingness_challenger_no_grade_subgrade,missingness_challenger_no_grade_subgrade,missingness challenger no grade/subgrade,LightGBM | missingness challenger no grade/subgrade,"{""colsample_bytree"": 0.75, ""learning_rate"": 0.025, ""max_depth"": 12, ""min_child_samples"": 120, ""n_estimators"": 400, ""num_leaves"": 63, ""reg_lambda"": 5.0, ""subsample"": 0.8}",300000,0.1883,9.725,0.702609,0.424751,0.463339,0.475249,0.355631,0.716119,0.55099,0.462459,0.4,0.548033
xgboost,XGBoost,xgboost_05_missingness_challenger_no_grade_subgrade,missingness_challenger_no_grade_subgrade,missingness challenger no grade/subgrade,XGBoost | missingness challenger no grade/subgrade,"{""colsample_bytree"": 0.75, ""learning_rate"": 0.025, ""max_depth"": 6, ""min_child_weight"": 16, ""n_estimators"": 350, ""reg_alpha"": 0.2, ""reg_lambda"": 5.0, ""subsample"": 0.8}",300000,0.1883,8.623,0.701878,0.425318,0.463641,0.474135,0.355532,0.71148,0.550355,0.460861,0.4,0.543566
catboost,CatBoost,catboost_02_missingness_challenger_no_grade_subgrade,missingness_challenger_no_grade_subgrade,missingness challenger no grade/subgrade,CatBoost | missingness challenger no grade/subgrade,"{""depth"": 5, ""iterations"": 260, ""l2_leaf_reg"": 4.0, ""learning_rate"": 0.035, ""subsample"": 0.85}",100000,0.1883,5.401,0.698011,0.419466,0.472333,0.4726,0.354989,0.706753,0.558259,0.453206,0.400003,0.522732
