model_family,candidate,params,fit_rows,fit_bad_rate,fit_seconds,roc_auc,pr_auc,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,target_precision_threshold,target_precision_f1,target_precision,target_precision_recall
lightgbm,lightgbm_06_no_grade_subgrade,"{""colsample_bytree"": 0.75, ""learning_rate"": 0.025, ""max_depth"": 12, ""min_child_samples"": 120, ""n_estimators"": 400, ""num_leaves"": 63, ""reg_lambda"": 5.0, ""subsample"": 0.8}",300000,0.1883,8.733,0.702179,0.424132,0.468473,0.47503,0.357799,0.706515,0.553097,0.460871,0.400003,0.543588
lightgbm,lightgbm_03_no_grade_subgrade,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""min_child_samples"": 100, ""n_estimators"": 350, ""num_leaves"": 63, ""reg_lambda"": 3.0, ""subsample"": 0.8}",300000,0.1883,7.288,0.702253,0.423946,0.463319,0.47501,0.355668,0.714883,0.550633,0.462608,0.400003,0.548444
lightgbm,lightgbm_05_no_grade_subgrade,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.04, ""max_depth"": 10, ""min_child_samples"": 120, ""n_estimators"": 280, ""num_leaves"": 45, ""reg_lambda"": 4.0, ""subsample"": 0.8}",300000,0.1883,5.573,0.70235,0.424844,0.460994,0.474987,0.353654,0.723057,0.553837,0.461561,0.4,0.545518
lightgbm,lightgbm_02_no_grade_subgrade,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""max_depth"": -1, ""min_child_samples"": 80, ""n_estimators"": 300, ""num_leaves"": 45, ""reg_lambda"": 2.0, ""subsample"": 0.85}",300000,0.1883,5.883,0.701963,0.423738,0.46102,0.474787,0.353097,0.724466,0.55428,0.461064,0.4,0.54413
lightgbm,lightgbm_04_no_grade_subgrade,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_samples"": 80, ""n_estimators"": 220, ""num_leaves"": 31, ""reg_lambda"": 1.0, ""subsample"": 0.9}",300000,0.1883,4.248,0.701672,0.42377,0.461719,0.474486,0.353011,0.723425,0.555032,0.46112,0.400003,0.544282
lightgbm,lightgbm_01_no_grade_subgrade,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.04, ""max_depth"": -1, ""min_child_samples"": 60, ""n_estimators"": 250, ""num_leaves"": 31, ""reg_lambda"": 1.0, ""subsample"": 0.85}",300000,0.1883,5.022,0.701338,0.423164,0.469275,0.474441,0.355519,0.712911,0.557256,0.459683,0.400003,0.540293
