model_family,candidate,params,fit_rows,fit_bad_rate,fit_seconds,roc_auc,pr_auc,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,target_precision_threshold,target_precision_f1,target_precision,target_precision_recall
random_forest,random_forest_03,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 40, ""n_estimators"": 200}",200000,0.1883,55.434,0.694572,0.415081,0.455266,0.468385,0.359529,0.671783,0.523016,0.447541,0.400003,0.507902
