model_family,candidate,params,fit_rows,fit_bad_rate,fit_seconds,roc_auc,pr_auc,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,target_precision_threshold,target_precision_f1,target_precision,target_precision_recall
catboost,catboost_03_no_grade_subgrade,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""subsample"": 0.8}",300000,0.1883,17.616,0.699047,0.421277,0.465666,0.472558,0.352705,0.715794,0.555429,0.455896,0.4,0.529951
catboost,catboost_05_no_grade_subgrade,"{""depth"": 6, ""iterations"": 350, ""l2_leaf_reg"": 8.0, ""learning_rate"": 0.025, ""subsample"": 0.8}",300000,0.1883,19.903,0.698756,0.420817,0.472709,0.472488,0.355494,0.70426,0.556602,0.455778,0.400003,0.529626
catboost,catboost_04_no_grade_subgrade,"{""depth"": 5, ""iterations"": 240, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.045, ""subsample"": 0.9}",300000,0.1883,13.628,0.698921,0.42109,0.474141,0.472217,0.356441,0.699382,0.556711,0.455134,0.400003,0.527892
catboost,catboost_02_no_grade_subgrade,"{""depth"": 5, ""iterations"": 260, ""l2_leaf_reg"": 4.0, ""learning_rate"": 0.035, ""subsample"": 0.85}",300000,0.1883,14.088,0.697812,0.419677,0.478967,0.472061,0.358196,0.692054,0.558447,0.453505,0.4,0.523534
catboost,catboost_06_no_grade_subgrade,"{""depth"": 4, ""iterations"": 180, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.06, ""subsample"": 0.9}",300000,0.1883,9.667,0.697334,0.419199,0.475371,0.471616,0.355943,0.698667,0.560754,0.45164,0.4,0.518591
catboost,catboost_01_no_grade_subgrade,"{""depth"": 4, ""iterations"": 220, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.04, ""subsample"": 0.85}",300000,0.1883,10.934,0.696186,0.417852,0.466945,0.470699,0.351502,0.712217,0.559816,0.450684,0.4,0.516076
